t,v,r
534957544.000000,29100.233282,160517148596.703308
534967544.000000,29099.605669,160520977223.526978
534977544.000000,29098.975845,160524818645.356628
534987544.000000,29098.343814,160528672852.311676
534997544.000000,29097.709576,160532539834.468689
535007544.000000,29097.073134,160536419581.861481
535017544.000000,29096.434490,160540312084.481140
535027544.000000,29095.793647,160544217332.276154
535037544.000000,29095.150605,160548135315.152374
535047544.000000,29094.505368,160552066022.973022
535057544.000000,29093.857936,160556009445.558838
535067544.000000,29093.208313,160559965572.688202
535077544.000000,29092.556501,160563934394.096954
535087544.000000,29091.902500,160567915899.478577
535097544.000000,29091.246315,160571910078.484314
535107544.000000,29090.587946,160575916920.723114
535117544.000000,29089.927396,160579936415.761719
535127544.000000,29089.264667,160583968553.124695
535137544.000000,29088.599761,160588013322.294525
535147544.000000,29087.932680,160592070712.711609
535157544.000000,29087.263426,160596140713.774445
535167544.000000,29086.592002,160600223314.839325
535177544.000000,29085.918410,160604318505.220978
535187544.000000,29085.242652,160608426274.192017
535197544.000000,29084.564729,160612546610.983398
535207544.000000,29083.884645,160616679504.784302
535217544.000000,29083.202402,160620824944.742157
535227544.000000,29082.518000,160624982919.962860
535237544.000000,29081.831444,160629153419.510681
535247544.000000,29081.142735,160633336432.408325
535257544.000000,29080.451875,160637531947.637054
535267544.000000,29079.758867,160641739954.136688
535277544.000000,29079.063712,160645960440.805695
535287544.000000,29078.366413,160650193396.501221
535297544.000000,29077.666973,160654438810.039124
535307544.000000,29076.965393,160658696670.194122
535317544.000000,29076.261676,160662966965.699738
535327544.000000,29075.555823,160667249685.248322
535337544.000000,29074.847839,160671544817.491333
535347544.000000,29074.137724,160675852351.039154
535357544.000000,29073.425480,160680172274.461212
535367544.000000,29072.711111,160684504576.286133
535377544.000000,29071.994619,160688849245.001648
535387544.000000,29071.276005,160693206269.054688
535397544.000000,29070.555273,160697575636.851685
535407544.000000,29069.832424,160701957336.758087
535417544.000000,29069.107461,160706351357.099121
535427544.000000,29068.380386,160710757686.159119
535437544.000000,29067.651202,160715176312.182129
535447544.000000,29066.919911,160719607223.371765
535457544.000000,29066.186515,160724050407.891174
535467544.000000,29065.451017,160728505853.863312
535477544.000000,29064.713418,160732973549.370728
535487544.000000,29063.973723,160737453482.455872
535497544.000000,29063.231932,160741945641.121094
535507544.000000,29062.488048,160746450013.328522
535517544.000000,29061.742074,160750966587.000397
535527544.000000,29060.994012,160755495350.018890
535537544.000000,29060.243865,160760036290.226288
535547544.000000,29059.491635,160764589395.425049
535557544.000000,29058.737324,160769154653.377869
535567544.000000,29057.980935,160773732051.807587
535577544.000000,29057.222470,160778321578.397522
535587544.000000,29056.461933,160782923220.791229
535597544.000000,29055.699324,160787536966.592773
535607544.000000,29054.934647,160792162803.366821
535617544.000000,29054.167904,160796800718.638336
535627544.000000,29053.399098,160801450699.893219
535637544.000000,29052.628232,160806112734.577789
535647544.000000,29051.855306,160810786810.099274
535657544.000000,29051.080326,160815472913.825653
535667544.000000,29050.303292,160820171033.085724
535677544.000000,29049.524207,160824881155.169250
535687544.000000,29048.743074,160829603267.326935
535697544.000000,29047.959895,160834337356.770599
535707544.000000,29047.174673,160839083410.673096
535717544.000000,29046.387411,160843841416.168457
535727544.000000,29045.598111,160848611360.351990
535737544.000000,29044.806775,160853393230.280212
535747544.000000,29044.013406,160858187012.971008
535757544.000000,29043.218007,160862992695.403778
535767544.000000,29042.420581,160867810264.519196
535777544.000000,29041.621129,160872639707.219666
535787544.000000,29040.819655,160877481010.369049
535797544.000000,29040.016161,160882334160.792969
535807544.000000,29039.210649,160887199145.278687
535817544.000000,29038.403123,160892075950.575287
535827544.000000,29037.593585,160896964563.393707
535837544.000000,29036.782038,160901864970.406738
535847544.000000,29035.968484,160906777158.249207
535857544.000000,29035.152926,160911701113.517944
535867544.000000,29034.335366,160916636822.771881
535877544.000000,29033.515808,160921584272.532135
535887544.000000,29032.694253,160926543449.282043
535897544.000000,29031.870705,160931514339.467163
535907544.000000,29031.045166,160936496929.495514
535917544.000000,29030.217640,160941491205.737427
535927544.000000,29029.388127,160946497154.525818
535937544.000000,29028.556633,160951514762.156067
535947544.000000,29027.723158,160956544014.886169
535957544.000000,29026.887706,160961584898.936829
535967544.000000,29026.050279,160966637400.491486
535977544.000000,29025.210881,160971701505.696350
535987544.000000,29024.369513,160976777200.660583
535997544.000000,29023.526180,160981864471.456146
536007544.000000,29022.680882,160986963304.118103
536017544.000000,29021.833624,160992073684.644562
536027544.000000,29020.984408,160997195598.996765
536037544.000000,29020.133236,161002329033.099060
536047544.000000,29019.280112,161007473972.839233
536057544.000000,29018.425038,161012630404.068237
536067544.000000,29017.568017,161017798312.600494
536077544.000000,29016.709052,161022977684.213867
536087544.000000,29015.848146,161028168504.649780
536097544.000000,29014.985301,161033370759.613190
536107544.000000,29014.120520,161038584434.772736
536117544.000000,29013.253807,161043809515.760803
536127544.000000,29012.385163,161049045988.173523
536137544.000000,29011.514592,161054293837.571014
536147544.000000,29010.642096,161059553049.477142
536157544.000000,29009.767679,161064823609.379883
536167544.000000,29008.891343,161070105502.731201
536177544.000000,29008.013091,161075398714.947296
536187544.000000,29007.132926,161080703231.408478
536197544.000000,29006.250851,161086019037.459290
536207544.000000,29005.366868,161091346118.408752
536217544.000000,29004.480981,161096684459.530182
536227544.000000,29003.593193,161102034046.061340
536237544.000000,29002.703505,161107394863.204590
536247544.000000,29001.811922,161112766896.126831
536257544.000000,29000.918446,161118150129.959717
536267544.000000,29000.023081,161123544549.799622
536277544.000000,28999.125828,161128950140.707672
536287544.000000,28998.226691,161134366887.709991
536297544.000000,28997.325672,161139794775.797516
536307544.000000,28996.422776,161145233789.926300
536317544.000000,28995.518004,161150683915.017456
536327544.000000,28994.611360,161156145135.957275
536337544.000000,28993.702846,161161617437.597168
536347544.000000,28992.792466,161167100804.753998
536357544.000000,28991.880222,161172595222.209869
536367544.000000,28990.966118,161178100674.712433
536377544.000000,28990.050156,161183617146.974792
536387544.000000,28989.132340,161189144623.675537
536397544.000000,28988.212672,161194683089.459045
536407544.000000,28987.291155,161200232528.935394
536417544.000000,28986.367793,161205792926.680328
536427544.000000,28985.442588,161211364267.235596
536437544.000000,28984.515543,161216946535.108826
536447544.000000,28983.586662,161222539714.773560
536457544.000000,28982.655947,161228143790.669556
536467544.000000,28981.723402,161233758747.202576
536477544.000000,28980.789029,161239384568.744690
536487544.000000,28979.852832,161245021239.634247
536497544.000000,28978.914813,161250668744.175873
536507544.000000,28977.974976,161256327066.640747
536517544.000000,28977.033324,161261996191.266388
536527544.000000,28976.089859,161267676102.257019
536537544.000000,28975.144585,161273366783.783447
536547544.000000,28974.197505,161279068219.983185
536557544.000000,28973.248622,161284780394.960602
536567544.000000,28972.297939,161290503292.786835
536577544.000000,28971.345459,161296236897.499969
536587544.000000,28970.391185,161301981193.105133
536597544.000000,28969.435120,161307736163.574524
536607544.000000,28968.477268,161313501792.847443
536617544.000000,28967.517632,161319278064.830475
536627544.000000,28966.556214,161325064963.397430
536637544.000000,28965.593018,161330862472.389557
536647544.000000,28964.628046,161336670575.615448
536657544.000000,28963.661303,161342489256.851318
536667544.000000,28962.692791,161348318499.840912
536677544.000000,28961.722513,161354158288.295624
536687544.000000,28960.750473,161360008605.894562
536697544.000000,28959.776673,161365869436.284729
536707544.000000,28958.801117,161371740763.080902
536717544.000000,28957.823808,161377622569.865875
536727544.000000,28956.844749,161383514840.190491
536737544.000000,28955.863943,161389417557.573578
536747544.000000,28954.881394,161395330705.502228
536757544.000000,28953.897104,161401254267.431824
536767544.000000,28952.911077,161407188226.785980
536777544.000000,28951.923317,161413132566.956726
536787544.000000,28950.933825,161419087271.304596
536797544.000000,28949.942606,161425052323.158661
536807544.000000,28948.949662,161431027705.816620
536817544.000000,28947.954998,161437013402.544830
536827544.000000,28946.958615,161443009396.578430
536837544.000000,28945.960518,161449015671.121429
536847544.000000,28944.960709,161455032209.346771
536857544.000000,28943.959192,161461058994.396301
536867544.000000,28942.955970,161467096009.381042
536877544.000000,28941.951047,161473143237.381165
536887544.000000,28940.944425,161479200661.445923
536897544.000000,28939.936107,161485268264.593964
536907544.000000,28938.926098,161491346029.813385
536917544.000000,28937.914400,161497433940.061584
536927544.000000,28936.901017,161503531978.265503
536937544.000000,28935.885951,161509640127.321808
536947544.000000,28934.869207,161515758370.096710
536957544.000000,28933.850787,161521886689.426208
536967544.000000,28932.830695,161528025068.116150
536977544.000000,28931.808934,161534173488.942230
536987544.000000,28930.785507,161540331934.650208
536997544.000000,28929.760418,161546500387.955841
537007544.000000,28928.733670,161552678831.544952
537017544.000000,28927.705266,161558867248.073730
537027544.000000,28926.675209,161565065620.168518
537037544.000000,28925.643504,161571273930.426086
537047544.000000,28924.610153,161577492161.413605
537057544.000000,28923.575159,161583720295.668762
537067544.000000,28922.538526,161589958315.699829
537077544.000000,28921.500258,161596206203.985840
537087544.000000,28920.460357,161602463942.976410
537097544.000000,28919.418828,161608731515.092072
537107544.000000,28918.375672,161615008902.724274
537117544.000000,28917.330894,161621296088.235382
537127544.000000,28916.284498,161627593053.958862
537137544.000000,28915.236486,161633899782.199310
537147544.000000,28914.186861,161640216255.232483
537157544.000000,28913.135628,161646542455.305420
537167544.000000,28912.082790,161652878364.636658
537177544.000000,28911.028349,161659223965.415985
537187544.000000,28909.972310,161665579239.804810
537197544.000000,28908.914675,161671944169.936127
537207544.000000,28907.855449,161678318737.914612
537217544.000000,28906.794635,161684702925.816681
537227544.000000,28905.732235,161691096715.690552
537237544.000000,28904.668254,161697500089.556396
537247544.000000,28903.602695,161703913029.406372
537257544.000000,28902.535561,161710335517.204651
537267544.000000,28901.466856,161716767534.887573
537277544.000000,28900.396583,161723209064.363770
537287544.000000,28899.324746,161729660087.514069
